time,from_sno,from_sna,to_sno,to_sna,quantity
00:00,500104023,華齡公園,500106055,臺北市立大學(博愛校區),2.25
00:00,500105055,文山第二行政中心,500106055,臺北市立大學(博愛校區),2.25
00:00,500106120,螢橋公園,500106055,臺北市立大學(博愛校區),2.25
00:00,500107040,新生德惠街口,500106055,臺北市立大學(博愛校區),2.25
00:00,500107096,長春路137巷口,500106055,臺北市立大學(博愛校區),2.25
00:00,500111071,玉東公園(東新街),500106055,臺北市立大學(博愛校區),1.25
00:00,500111071,玉東公園(東新街),500103009,捷運圓山站(1號出口),1.0
00:00,500111080,忠孝東路六段278巷口,500103009,捷運圓山站(1號出口),2.25
00:00,500112095,景勤二號公園(西南側),500103009,捷運圓山站(1號出口),2.25
00:00,500113025,雙園國中,500103009,捷運圓山站(1號出口),2.25
00:00,500101116,金華公園,500103009,捷運圓山站(1號出口),2.0
00:00,500103038,國順公園,500103009,捷運圓山站(1號出口),2.0
00:00,500103066,南京西寧北路口(西北側),500103009,捷運圓山站(1號出口),2.0
00:00,500104130,福林路100巷11弄口,500103009,捷運圓山站(1號出口),2.0
00:00,500106095,仁愛杭州路口,500103009,捷運圓山站(1號出口),2.0
00:00,500106097,植物園,500103009,捷運圓山站(1號出口),2.0
00:00,500107010,樂群二敬業四路口,500103009,捷運圓山站(1號出口),2.0
00:00,500107131,新生長春路口(東北側),500103009,捷運圓山站(1號出口),2.0
00:00,500108147,大都會客運內湖站,500103009,捷運圓山站(1號出口),2.0
00:00,500110083,民福簡易綠地,500103009,捷運圓山站(1號出口),2.0
00:00,500101013,和平復興路口西北側,500103009,捷運圓山站(1號出口),1.75
00:00,500101113,臺北市立圖書館(總館),500103009,捷運圓山站(1號出口),1.75
00:00,500103031,大龍公園,500103009,捷運圓山站(1號出口),1.75
00:00,500103035,重慶民族路口,500103009,捷運圓山站(1號出口),1.75
