sno,sna,sarea,interval_time,total,demand_borrow,demand_return
500101148,建國南路一段279巷口,大安區,03:30,32.0,19.9375,11.625
500101149,捷運忠孝新生站(6號出口),大安區,03:30,15.0,7.5625,7.4375
500101150,捷運忠孝新生站(4號出口),大安區,03:30,46.0,35.75,10.25
500101151,大安高工,大安區,03:30,23.0,18.625,4.375
500101152,捷運忠孝新生站(3號出口),大安區,03:30,43.0,24.875,17.75
500101153,瑠公公園,大安區,03:30,20.0,13.9375,6.0625
500101154,敦化市民路口,大安區,03:30,23.0,12.375,10.5
500101155,捷運大安森林公園站(5號出口),大安區,03:30,15.0,12.3125,2.6875
500101156,信義建國路口,大安區,03:30,52.0,34.375,16.125
500101157,東豐公園,大安區,03:30,19.0,5.125,13.6875
500101158,德安公園(四維路66巷),大安區,03:30,22.0,7.1875,14.8125
500101159,捷運忠孝復興站(5號出口),大安區,03:30,30.0,25.1875,4.8125
500101160,捷運忠孝敦化站(2號出口),大安區,03:30,17.0,15.25,1.5625
500101161,捷運忠孝敦化站(7號出口),大安區,03:30,18.0,13.875,4.0
500101162,忠孝東路四段223巷口(市民大道側),大安區,03:30,25.0,14.875,9.625
500101163,瑞安街208巷,大安區,03:30,15.0,1.75,13.125
500101165,樂利路21巷口,大安區,03:30,17.0,2.75,11.125
500101166,捷運科技大樓站(台北教育大學),大安區,03:30,54.0,31.6875,22.125
500101167,捷運國父紀念館站(2號出口),大安區,03:30,45.0,35.3125,8.8125
500101168,仁愛醫院,大安區,03:30,36.0,32.5625,3.25
500101169,捷運信義安和站(4號出口),大安區,03:30,49.0,27.75,21.0
500101170,成功國宅,大安區,03:30,36.0,10.75,24.4375
500101171,仁愛延吉街口,大安區,03:30,33.0,23.1875,9.625
500101172,捷運信義安和站(1號出口),大安區,03:30,33.0,20.0,12.75
500101173,敦化南路二段103巷口,大安區,03:30,24.0,16.0,8.0
