sno,sna,sarea,interval_time,total,demand_borrow,demand_return
500110053,三民公園(塔悠路),松山區,03:00,20.0,8.1,11.9
500110054,寶清公園,松山區,03:00,19.0,4.2,10.2
500110055,西松公園,松山區,03:00,11.0,3.9,7.1
500110056,長壽公園,松山區,03:00,22.0,11.2,10.8
500110057,復源公園,松山區,03:00,14.0,4.4,6.8
500110058,南京東路四段179巷口,松山區,03:00,13.0,9.8,3.1
500110059,臺北田徑場(北寧路側),松山區,03:00,37.0,30.1,6.7
500110060,西松高中(健康路325巷),松山區,03:00,31.0,13.7,17.1
500110061,南京東興路口,松山區,03:00,30.0,15.7,13.0
500110062,捷運松山站(3號出口),松山區,03:00,52.0,43.5,8.2
500110063,介壽國中,松山區,03:00,30.0,13.6,16.1
500110064,敦化南京路口(東北側),松山區,03:00,25.0,22.7,2.1
500110065,敦化八德路口,松山區,03:00,55.0,47.8,6.7
500110066,新東街51巷口,松山區,03:00,30.0,15.9,13.2
500110067,八德立體停車場,松山區,03:00,34.0,16.8,17.2
500110068,長春慶城街口,松山區,03:00,28.0,24.6,3.1
500110069,八德路四段652巷口,松山區,03:00,20.0,11.8,8.0
500110070,捷運松山站(1號出口),松山區,03:00,15.0,12.7,2.1
500110071,捷運小巨蛋站(3號出口),松山區,03:00,28.0,23.4,4.4
500110072,捷運小巨蛋站(5號出口)_1,松山區,03:00,20.0,16.2,3.8
500110073,敦化北路155巷口,松山區,03:00,30.0,26.8,3.2
500110074,民生復興路口,松山區,03:00,15.0,10.8,4.2
500110076,市民延吉街口,松山區,03:00,30.0,15.7,14.0
500110077,龍城市場,松山區,03:00,22.0,5.8,14.5
500110078,捷運南京三民站(3號出口),松山區,03:00,28.0,15.4,12.6
500110079,塔悠基隆路口(麥帥一橋下),松山區,03:00,20.0,8.6,11.4
500110080,五常街370巷,松山區,03:00,11.0,5.1,5.9
500110081,延壽街119巷口,松山區,03:00,15.0,3.3,9.8
